,Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
2656,1580371.23,11.0,12690380.98,0.5309164058834904,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,1504995.34,10.0,10986465.98,0.8166781613487002,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,1528109.03,6.0,6693117.55,-0.5203363442652141,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1476991.53,10.0,10782038.17,0.6356199324337357,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,1663266.04,8.0,9713473.67,0.8952600841805507,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2661,1724870.62,5.0,6295777.76,-0.2985890237995998,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2662,1729916.84,2.0,2525678.59,-1.530212067271629,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2663,1682051.7,4.0,4911590.96,-0.6552032950557622,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2664,1617592.49,8.0,9446740.14,0.6231005820174887,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2665,1519102.96,4.0,4435780.64,-0.7692896194448581,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,1426038.7,4.0,4164033.0,-0.8430532889770546,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,1536264.22,11.0,12336201.69,1.4375278476719864,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,1557202.6,13.0,14777852.67,0.9212900092920441,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,1481565.83,5.0,5407715.28,-0.11599975566381437,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,523465.09,18.0,6878331.28,-0.28414367222266695,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2671,546350.57,16.0,6381374.66,-0.3132206694530716,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2672,557695.87,15.0,6106769.78,0.3858385271464593,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2673,558596.53,17.0,6932182.94,0.8795243448493457,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2674,556435.82,21.0,8530161.12,-0.4335400406048094,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2675,684601.86,9.0,4497834.22,-0.843739748919182,1,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2676,712772.61,6.0,3121944.03,-1.0134616554786247,1,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2677,674967.93,8.0,3941812.71,-0.6236184396137889,1,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2678,731968.12,8.0,4274693.82,-1.1423381433280992,1,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2679,684353.54,6.0,2997468.51,-1.5613823600969723,1,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2680,871534.41,20.0,12724402.39,0.6738876802617343,1,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2681,923346.3,16.0,10784684.78,0.7834281653001075,1,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2682,855826.13,12.0,7959256.334000001,-0.07099322661395502,1,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2683,935458.69,9.0,6145963.59,0.015111785107403462,1,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2684,923724.44,15.0,10114782.62,0.6085305531799327,1,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2685,1626234.44,10.0,11871511.41,0.47420745095018535,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,1490132.91,13.0,14141361.32,1.982659056418406,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,1515835.26,9.0,9959037.66,-0.1541338446710943,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,1614894.95,5.0,5894366.57,-0.02813207054890516,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,1618642.22,9.6,14179305.85,1.0978876841990532,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,1669656.89,3.0,3656548.59,0.3770311024300582,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2691,1607005.79,4.0,4692456.91,-0.8982584358370638,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2692,1691597.03,6.0,7409194.99,-0.04768788632737496,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2693,1657801.69,4.0,4840780.93,-0.5598551965267954,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2694,1640952.43,3.0,3593685.82,-0.34923286855850866,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2695,1484690.79,6.0,6502945.66,-0.16310929704403612,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,1448040.94,4.0,4228279.54,-0.5481449652037382,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,1537996.47,7.0,6598139.137999999,1.3133353881997218,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,1478758.37,9.0,9715442.49,0.11875706185904157,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,1448590.46,9.0,9517239.32,0.5971909682147152,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,565238.97,17.0,7014615.62,-0.30682976106010884,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2701,531641.49,10.0,3880982.88,-1.1657293252354473,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2702,549027.96,21.0,8416598.63,-0.04382095676560888,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2703,541602.4,12.0,4744437.02,-0.7462140523186162,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2704,544860.21,16.0,6363967.25,0.2746761647351845,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2705,708920.24,12.0,6210141.3,-0.5377197350557674,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2706,678327.02,4.0,1980714.9,-0.8439202611281263,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2707,700266.87,11.0,5623142.97,-0.8878996601638317,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2708,675691.49,12.0,5919057.45,-0.8663604991987648,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2709,701594.07,11.0,5633800.38,-0.40664115031678993,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2710,861262.58,20.0,12574433.67,0.8259196120069476,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2711,930280.58,16.0,10865677.17,0.6547831588712348,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2712,907833.65,19.0,12591652.73,0.9245153971141926,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2713,944979.82,9.0,6208517.42,-0.2665052593665596,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2714,905491.32,14.0,9254121.29,-0.0415408578023119,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2715,1598702.38,11.0,12837580.11,0.20833224563265718,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,1509734.86,13.0,14327383.82,1.3981869683653618,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,1501914.66,11.0,12060374.72,0.981156503620014,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,1486679.4,12.0,13023311.54,0.5255991608894834,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,1618694.65,11.0,12998118.04,0.2722116619213958,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,1601028.3,1.0,1168750.66,-1.8803138717473444,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2721,1579247.52,6.0,6917104.14,-0.15803052838750495,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2722,1690959.99,6.0,7406404.76,0.11376952817807884,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2723,1700999.24,7.0,8692106.12,0.8231672679868137,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2724,1670971.13,6.0,7318853.55,-0.047012036144665384,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2725,1553757.22,5.0,5671213.85,-0.1281586460364415,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,1499376.02,7.8,14229078.43,0.658952199227582,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,1483803.99,12.0,12998122.95,0.8628944033247234,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,1440502.8,8.0,8412536.35,-0.15456877149355588,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,1435321.86,4.0,4191139.83,-1.0372756053544332,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,555285.7,14.0,5675019.85,-0.4013758681943048,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2731,575994.62,7.0,2943332.51,-1.43261226010222,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2732,570103.1,15.0,6242628.94,-0.6312372007711299,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2733,540616.46,13.0,5130450.21,0.6210953541407205,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2734,553499.4,10.2,3636491.06,-1.1677430120285974,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2735,721197.4,9.0,4738266.92,-0.4758079083004875,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2736,704620.97,5.0,2571866.54,-0.852098586494741,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2737,692696.98,4.0,2022675.18,-1.748317630012172,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2738,697182.14,12.0,6107315.55,-0.06692128236846297,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2739,675166.2,6.0,2957227.96,-1.2979772585506228,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2740,900491.06,13.0,8545660.16,0.24868203724028407,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2741,907059.3,18.0,11918759.2,1.5935547429648866,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2742,862338.74,16.0,10072116.48,0.443700972290323,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2743,927847.3,15.0,10159927.94,0.46860728345854863,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2744,877507.71,12.0,7686967.54,0.2718743366016751,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2745,1624208.39,7.0,8299704.87,-0.1442887572542339,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,1597751.3,8.0,9330867.59,0.22725731431376014,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,1509808.09,11.0,12123758.96,0.610582350422267,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,1539001.52,8.0,8987768.88,0.06428077693279052,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,1604031.73,9.0,10538488.47,1.0392187755837847,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,1618617.94,4.0,4726364.38,0.37200183716909235,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2751,1616549.41,9.2,4720324.28,-0.49396692251845703,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2752,1657816.62,8.0,9681649.06,1.8262661528291353,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2753,1637262.16,5.0,5976006.88,-0.2511280515452004,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2754,1639580.39,9.0,10772043.16,0.39398667795714765,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2755,1470749.42,6.0,6441882.46,-0.48257175997425983,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,1472171.03,6.0,6448109.11,-0.7478414641995675,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,1525433.44,5.0,5567832.06,-0.42983737217522017,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,1561741.8,9.0,10260643.63,0.18128718819740972,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,1544485.65,13.0,14657168.82,3.047694580756522,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,529266.59,18.0,6954562.99,-0.22602410207468024,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2761,543503.99,14.0,5554610.78,-0.45282819403993496,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2762,546051.65,17.0,6776500.98,1.1420206880681836,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2763,544638.0,10.8,7156543.32,-0.06528343954063115,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2764,525108.22,6.0,2299974.0,-0.8809101103872147,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2765,707410.01,0.0,0.0,-3.4032058288162768,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2766,721278.42,6.0,3159199.48,-0.7491983585609023,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2767,717435.71,10.0,5237280.68,0.303183993856467,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2768,680959.03,3.0,1491300.28,-1.421329649291567,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2769,668136.7,4.0,1950959.16,-1.351664869778254,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2770,865701.83,21.0,13271209.05,0.0676453236484665,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2771,858628.24,15.0,8934602.784,0.4450636624388424,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2772,894029.21,13.0,8484337.2,-0.4636683142072128,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2773,881818.32,12.0,7724728.48,0.41178085989579044,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2774,879521.11,21.0,13483058.62,0.36268642024376635,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2775,1537057.03,8.0,8976413.06,-0.3970521355970783,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,1523717.48,7.0,7786196.32,-0.49796155095921835,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,1526972.79,15.0,16720352.05,1.6680180472097286,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,1542361.25,12.0,13511084.55,1.2720517933680622,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,1620808.6,4.0,4732761.11,-0.4727458233812053,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,1632793.73,7.0,8343575.96,-0.4051218301521499,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2781,1705699.62,7.0,8716125.06,-0.44744150341957467,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2782,1592766.04,10.0,11627192.09,0.29897897757449343,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2783,1702901.42,3.0,3729354.11,-0.6093507958397051,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2784,1628000.77,6.4,10695965.06,0.9058289109932317,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2785,1467652.74,6.0,6428319.0,0.03496165242293203,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,1566977.67,6.0,6863362.19,-0.49830344882400873,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,1503867.62,14.0,15369527.08,1.3710021923051536,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,1521050.12,14.0,15545132.23,0.6341964289297555,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,1500033.45,9.0,6123050.324,0.32269668590434153,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,554203.69,7.0,2831980.86,-1.4534251525262933,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2791,550684.43,9.0,3617996.71,-0.326573611708573,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2792,562539.84,11.0,4517194.92,-0.503609214834097,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2793,565296.07,9.0,3713995.18,-0.8322777853275167,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2794,564319.42,13.0,5355391.3,-0.5730917212315578,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2795,729602.03,5.0,2663047.41,-1.4709689852819972,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2796,666697.66,10.0,4866892.92,-0.32012326224241494,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2797,696285.97,7.0,3558021.31,-0.8259643124085638,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2798,667276.34,9.0,4384005.55,-0.19057903866272588,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2799,689469.49,5.0,2516563.64,-1.316851784911781,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2800,860566.87,18.0,11307848.67,1.833117095203644,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2801,944064.69,17.0,11715842.8,1.210858065180581,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2802,878671.24,14.0,8980020.07,0.02207898534405082,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2803,874248.2,16.0,10211218.98,0.5094618077743996,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2804,861588.49,28.0,17610868.74,1.5475418412998985,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2805,1564866.21,5.0,5711761.67,-0.3510693935606728,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,1513716.89,5.0,5525066.65,-0.6110453546562534,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,1559311.55,13.0,14797866.61,2.72100185424617,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,1564939.04,8.0,9139243.99,0.008262497203031625,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,1576277.97,13.0,14958877.94,0.6542860518615741,2,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,1688573.48,2.0,2465317.28,-1.5121843513477204,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2811,1716245.46,4.0,5011436.74,-0.4584653739074314,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2812,1616923.2,10.0,11803539.36,0.09728412078848606,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2813,1712636.41,8.0,10001796.63,0.7495070809290383,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2814,1663803.99,5.0,6072884.56,0.20888767232806785,2,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2815,1444510.88,7.0,7381450.6,0.10869956927142077,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,1516335.77,9.0,9962326.01,-0.1475855529202375,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,1430261.06,10.0,10440905.74,0.42567658512578826,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,1562440.7,13.0,14827562.24,3.2280260610498894,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,1561568.76,12.0,13679342.34,0.9049637196694341,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,527834.52,20.0,7706383.99,-0.2947174180198351,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2821,564054.9,8.0,3294080.62,-0.7679589624870727,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2822,567535.29,15.0,6214511.43,0.9130457829569238,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2823,523770.84,13.0,4970585.27,-0.31812753917042325,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2824,563653.36,10.0,4114669.53,-1.1812017675536408,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2825,734224.5,10.0,5359838.85,-0.5014715913521111,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2826,689819.86,8.0,4028547.98,-0.09007326609827089,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2827,665139.72,5.0,2427759.98,-1.1229553501664093,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2828,724297.38,11.0,5816107.96,-0.09814218947538378,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2829,734824.47,10.0,5364218.63,-0.747394083633007,2,1.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2830,906719.45,15.0,9928577.98,1.2795900346062443,2,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
