Unnamed: 0,Index,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Month,Quarter,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day,Company_Hyundai India,Company_Maruti Suzuki,Company_Tata Motors,Car_Model_Alcazar,Car_Model_Baleno,Car_Model_Brezza,Car_Model_Creta,Car_Model_Dzire,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Harrier,Car_Model_Nexon,Car_Model_Nexon EV,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Venue,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Electric SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium Hatchback,Car_Type_Premium SUV,Car_Type_SUV,Car_Type_Sedan,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Region_Central,Region_East,Region_North,Region_South,Region_West,Season_Festive,Season_Monsoon,Season_Summer,Season_Winter
9080,9080,1585247.12,7.0,187.0,8100612.78,118.5,35.0,8.0,68359.602,0.01,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9081,9081,1711002.97,4.0,251.0,4996128.67,160.0,30.0,6.0,31225.804,0.01,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9082,9082,1606989.66,5.0,164.0,5865512.26,149.0,21.0,10.0,39365.854,0.01,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9083,9083,1593608.8,11.0,104.0,12796678.66,142.5,35.0,11.0,89801.254,0.0,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9084,9084,1706418.48,8.0,215.0,9965483.92,195.0,48.0,15.0,51105.046,0.01,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9085,9085,1428957.62,14.0,135.0,14603946.88,161.0,34.0,8.0,90707.745,0.0,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9086,9086,1522617.31,10.0,114.0,11115106.36,114.0,26.0,14.0,97500.933,0.0,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9087,9087,1562568.61,19.0,126.0,21672826.62,158.5,26.0,4.0,136737.076,0.0,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9088,9088,1426726.32,8.0,181.0,8332081.71,115.5,41.0,7.0,72139.236,0.01,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9089,9089,1525694.95,20.0,145.0,22275146.27,117.5,52.0,15.0,189575.713,0.0,10,4,0,0,0,1.35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9090,9090,539717.93,10.0,244.0,3939940.89,217.5,50.0,11.0,18114.671,0.02,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9091,9091,549695.4,10.0,152.0,4012776.42,115.0,43.0,11.0,34893.708,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9092,9092,533458.56,16.0,180.0,6230795.98,178.0,43.0,9.0,35004.472,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9093,9093,553739.06,11.0,242.0,4446524.65,186.5,48.0,4.0,23841.955,0.02,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9094,9094,573524.95,24.0,145.0,10048157.12,152.0,40.0,9.0,66106.297,0.01,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9095,9095,675892.15,11.0,257.0,5427413.96,182.0,,10.0,29820.956,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9096,9096,708389.68,8.0,157.0,4136995.73,113.5,45.0,4.0,36449.302,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9097,9097,734056.45,10.0,172.0,5358612.08,173.0,37.0,11.0,30974.636,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9098,9098,704044.78,8.0,253.0,4111621.52,210.5,50.0,13.0,19532.644,0.02,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9099,9099,719775.22,6.0,52.0,3152615.46,148.5,52.0,10.0,21229.734,0.02,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9100,9100,862633.46,23.0,215.0,14483615.79,208.0,57.0,13.0,69632.768,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9101,9101,860504.51,12.0,209.0,7538019.51,177.0,47.0,8.0,42587.681,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9102,9102,881696.09,11.0,51.0,7080019.6,68.5,52.0,11.0,103357.95,0.0,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9103,9103,941554.64,12.0,90.0,8248018.65,137.5,52.0,8.0,59985.59,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9104,9104,927262.71,23.0,214.0,15568740.9,151.0,57.0,5.0,103104.244,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9105,9105,1517689.32,11.0,198.0,12187045.24,130.0,35.0,9.0,93746.502,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9106,9106,1528393.55,8.0,219.0,8925818.33,132.5,,14.0,67364.667,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9107,9107,1525343.36,15.0,257.0,16702509.79,154.5,,8.0,108106.859,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9108,9108,1597057.24,14.0,194.0,16321924.99,221.0,27.0,15.0,73854.864,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9109,9109,1507207.38,12.0,117.0,13203136.65,151.5,27.0,12.0,87149.417,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9110,9110,1705701.99,5.0,95.0,6225812.26,101.0,46.0,9.0,61641.706,0.01,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9111,9111,1670136.54,,,8534397.72,180.0,30.0,,47413.321,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9112,9112,1618541.55,9.0,221.0,10633817.98,178.0,25.0,8.0,59740.55,0.01,10,4,0,0,1,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9113,9113,1573223.52,6.0,186.0,6890719.02,184.5,49.0,10.0,37348.071,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9114,9114,1692830.34,6.0,105.0,7414596.89,74.5,44.0,7.0,99524.79,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9115,9115,1558138.83,14.0,126.0,15924178.84,123.0,53.0,15.0,129464.869,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9116,9116,1517403.43,13.0,196.0,14400158.55,198.0,27.0,5.0,72728.073,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
9117,9117,1551896.47,19.0,94.0,21524804.04,129.0,57.0,6.0,166858.946,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9118,9118,1490528.61,16.0,80.0,17409374.16,109.5,31.0,11.0,158989.718,0.0,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9119,9119,1434322.57,14.0,256.0,14658776.67,229.0,27.0,11.0,64012.125,0.01,10,4,0,0,0,1.35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
9120,9120,569881.07,17.0,179.0,7072224.08,124.0,37.0,13.0,57034.065,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9121,9121,531101.16,14.0,268.0,5427853.86,250.5,37.0,10.0,21668.079,0.02,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9122,9122,531025.68,12.0,162.0,4651784.96,196.0,57.0,9.0,23733.597,0.02,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9123,9123,546422.47,,181.0,4786660.84,151.0,44.0,7.0,31699.741,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9124,9124,536424.66,26.0,50.0,10181340.05,57.5,48.0,,177066.783,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9125,9125,691791.44,5.0,224.0,2525038.76,143.0,55.0,11.0,17657.614,0.02,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9126,9126,695740.99,7.0,201.0,3555236.46,203.0,19.0,10.0,17513.48,0.02,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9127,9127,723566.28,6.0,155.0,3169220.31,121.5,49.0,8.0,26084.118,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9128,9128,705390.85,12.0,170.0,6179223.85,142.5,56.0,11.0,43362.974,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9129,9129,677502.03,12.0,275.0,5934917.78,229.0,19.0,15.0,25916.672,0.01,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9130,9130,867444.85,14.0,256.0,8865286.37,174.5,24.0,5.0,50803.933,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9131,9131,912194.42,15.0,158.0,9988528.9,147.0,29.0,8.0,67949.176,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9132,9132,941665.98,13.0,189.0,8936410.15,190.0,18.0,5.0,47033.738,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9133,9133,937936.33,15.0,51.0,10270402.81,145.0,30.0,7.0,70830.364,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9134,9134,866750.32,16.0,137.0,10123643.74,192.0,18.0,9.0,52727.311,0.01,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9135,9135,1472888.61,13.0,135.0,13977712.91,124.5,18.0,7.0,112270.786,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9136,9136,1581919.27,13.0,202.0,15012413.87,172.5,56.0,8.0,87028.486,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9137,9137,1514556.57,6.0,62.0,6633757.78,100.0,25.0,14.0,66337.578,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9138,9138,1509338.16,17.0,274.0,18730886.57,165.0,37.0,11.0,113520.525,0.0,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9139,9139,1569823.58,7.0,107.0,8021798.49,99.5,50.0,8.0,80621.09,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9140,9140,1662539.5,13.0,170.0,15777499.86,157.0,18.0,4.0,100493.63,0.0,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9141,9141,1627108.6,5.0,108.0,5938946.39,170.5,57.0,10.0,34832.53,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9142,9142,1567730.23,,133.0,4577772.27,141.5,22.0,4.0,32351.747,0.01,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9143,9143,1676025.88,,276.0,9787991.14,245.0,38.0,11.0,39950.984,0.01,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9144,9144,1609967.0,7.0,179.0,8226931.37,139.0,42.0,13.0,59186.557,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9145,9145,1534552.59,21.0,238.0,23524691.2,200.5,52.0,7.0,117330.131,0.0,11,4,0,0,1,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
9146,9146,1508752.71,17.0,115.0,18723621.13,178.0,19.0,15.0,105188.883,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
9147,9147,1559896.93,6.0,140.0,6832348.55,144.5,47.0,9.0,47282.689,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9148,9148,1502130.57,13.0,245.0,14255219.11,179.0,45.0,10.0,79638.096,0.0,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9149,9149,1538701.51,5.0,161.0,5616260.51,156.0,20.0,15.0,36001.67,0.01,11,4,0,0,0,1.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
9150,9150,528427.53,17.0,85.0,6557785.65,101.0,21.0,11.0,64928.571,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9151,9151,548626.75,23.0,146.0,9211443.13,125.0,51.0,9.0,73691.545,0.0,11,4,0,0,1,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9152,9152,538105.23,,268.0,6677885.9,234.5,23.0,14.0,28477.125,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9153,9153,538410.96,30.0,207.0,11791200.02,186.5,48.0,4.0,63223.593,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9154,9154,534663.36,13.0,227.0,5073955.29,188.0,56.0,13.0,26989.124,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9155,9155,704728.57,6.0,188.0,3086711.14,126.5,51.0,9.0,24400.879,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9156,9156,686757.21,9.0,233.0,4511994.87,220.5,40.0,14.0,20462.562,0.02,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9157,9157,667739.87,6.0,85.0,2924700.63,71.5,38.0,5.0,40904.904,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9158,9158,710310.47,6.0,227.0,3111159.86,147.5,31.0,14.0,21092.609,0.02,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9159,9159,682378.51,8.0,181.0,3985090.5,118.0,33.0,6.0,33771.953,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9160,9160,892632.71,15.0,253.0,9774328.17,249.0,50.0,5.0,39254.33,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9161,9161,888736.99,13.0,205.0,8434114.04,193.0,28.0,7.0,43700.073,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9162,9162,923182.16,22.0,211.0,14826305.49,148.0,51.0,13.0,100177.74,0.0,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
9163,9163,897794.96,24.0,53.0,15729367.7,112.0,54.0,5.0,140440.783,0.0,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
9164,9164,882964.35,9.0,215.0,5801075.78,156.5,20.0,14.0,37067.577,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9165,9165,1569453.5,13.0,152.0,14894113.71,126.0,28.0,9.0,118207.252,0.0,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9166,9166,1601782.4,9.0,180.0,10523710.37,175.5,26.0,15.0,59964.162,0.01,11,4,0,0,0,1.35,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9167,9167,1573433.12,12.0,188.0,13783274.13,193.0,45.0,10.0,71415.928,0.01,11,4,0,0,1,1.35,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
