,Date,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,EV_Charging_Stations_Nearby,Govt_Subsidy_Applied,Dealer_Network_Size,Service_Type,Warranty_Years,Export_Units
18034,2024-08-24,Tata Motors,Tiago,Hatchback,Central,555232.06,7.0,105.0,2837235.83,112.0,57.0,15.0,25332.463,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,17.0,0.0,,,,
18035,2024-08-24,Tata Motors,Tigor,Sedan,North,710717.98,6.0,53.0,3112944.75,108.5,51.0,11.0,28690.735,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,1.0,0.0,,,,
18036,2024-08-24,Tata Motors,Tigor,Sedan,South,732628.47,2.0,78.0,1069637.57,110.0,19.0,13.0,9723.978,0.04,Monsoon,8,3,Saturday,1,0,1,0.82,12.0,0.0,,,,
18037,2024-08-24,Tata Motors,Tigor,Sedan,East,694968.92,6.0,48.0,3043963.87,103.5,45.0,8.0,29410.279,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,10.0,0.0,,,,
18038,2024-08-24,Tata Motors,Tigor,Sedan,West,692161.61,6.0,100.0,3031667.85,147.5,44.0,10.0,20553.68,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,5.0,0.0,,,,
18039,2024-08-24,Tata Motors,Tigor,Sedan,Central,708690.52,,95.0,1552032.24,146.5,42.0,12.0,10594.077,0.03,Monsoon,8,3,Saturday,1,0,1,0.82,17.0,0.0,,,,
18040,2024-08-24,Tata Motors,Nexon,Compact SUV,North,889623.83,12.0,201.0,7793104.75,122.5,57.0,8.0,63617.182,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,15.0,0.0,,,,
18041,2024-08-24,Tata Motors,Nexon,Compact SUV,South,894837.05,12.0,104.0,7838772.56,126.5,35.0,11.0,61966.582,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,10.0,0.0,,,,
18042,2024-08-24,Tata Motors,Nexon,Compact SUV,East,880256.95,10.0,125.0,6425875.73,123.0,49.0,9.0,52242.892,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,15.0,0.0,,,,
18043,2024-08-24,Tata Motors,Nexon,Compact SUV,West,936076.93,15.0,167.0,10250042.38,161.0,40.0,11.0,63664.86,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,18.0,0.0,,,,
18044,2024-08-24,Tata Motors,Nexon,Compact SUV,Central,919236.16,6.0,46.0,4026254.38,76.5,26.0,13.0,52630.776,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,15.0,0.0,,,,
18045,2024-08-24,Tata Motors,Harrier,SUV,North,1620237.8,4.0,204.0,4731094.38,214.0,30.0,14.0,22107.918,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,8.0,0.0,,,,
18046,2024-08-24,Tata Motors,Harrier,SUV,South,1534310.01,10.0,50.0,11200463.07,87.5,33.0,4.0,128005.292,0.0,Monsoon,8,3,Saturday,1,0,1,0.82,6.0,0.0,,,,
18047,2024-08-24,Tata Motors,Harrier,SUV,East,1541646.24,7.0,242.0,7877812.29,206.0,55.0,9.0,38241.807,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,19.0,0.0,,,,
18048,2024-08-24,Tata Motors,Harrier,SUV,West,1524946.48,13.0,269.0,14471742.1,163.5,28.0,12.0,88512.184,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,6.0,0.0,,,,
18049,2024-08-24,Tata Motors,Harrier,SUV,Central,1503713.23,9.0,177.0,9879395.92,174.0,56.0,5.0,56778.137,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,19.0,0.0,,,,
18050,2024-08-24,Tata Motors,Safari,MPV,North,1651048.91,1.0,169.0,1205265.7,139.5,56.0,6.0,8639.897,0.04,Monsoon,8,3,Saturday,1,0,1,0.82,0.0,0.0,,,,
18051,2024-08-24,Tata Motors,Safari,MPV,South,1607117.76,1.0,104.0,1173195.96,98.0,57.0,13.0,11971.387,0.03,Monsoon,8,3,Saturday,1,0,0,0.82,14.0,0.0,,,,
18052,2024-08-24,Tata Motors,Safari,MPV,East,1703501.13,3.0,244.0,3730667.47,245.5,21.0,6.0,15196.202,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,6.0,0.0,,,,
18053,2024-08-24,Tata Motors,Safari,MPV,West,1702223.99,6.0,243.0,7455741.08,226.0,24.0,15.0,32990.005,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,12.0,0.0,,,,
18054,2024-08-24,Tata Motors,Safari,MPV,Central,1589529.05,3.0,50.0,3481068.62,55.0,36.0,5.0,63292.157,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,13.0,0.0,,,,
18055,2024-08-24,Tata Motors,Nexon EV,Electric SUV,North,1436137.67,3.0,116.0,3145141.5,171.0,30.0,8.0,18392.64,0.02,Monsoon,8,3,Saturday,1,0,0,0.82,0.0,1.0,,,,
18056,2024-08-24,Tata Motors,Nexon EV,Electric SUV,South,1512005.9,10.0,165.0,11037643.07,103.0,56.0,11.0,107161.583,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,6.0,1.0,,,,
18057,2024-08-24,Tata Motors,Nexon EV,Electric SUV,East,1459140.87,12.0,67.0,12782074.02,132.0,30.0,5.0,96833.894,0.0,Monsoon,8,3,Saturday,1,0,0,0.82,3.0,1.0,,,,
18058,2024-08-24,Tata Motors,Nexon EV,Electric SUV,West,1471397.79,5.0,55.0,5370601.93,118.5,40.0,,45321.535,0.01,Monsoon,8,3,Saturday,1,0,0,0.82,12.0,0.0,,,,
18059,2024-08-24,Tata Motors,Nexon EV,Electric SUV,Central,1505632.51,10.0,143.0,10991117.32,188.0,43.0,4.0,58463.39,0.01,Monsoon,8,3,Saturday,1,0,1,0.82,4.0,1.0,,,,
18060,2024-08-25,Tata Motors,Tiago,Hatchback,North,545877.4,17.0,,6774338.53,118.5,42.0,12.0,57167.414,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,13.0,0.0,,,,
18061,2024-08-25,Tata Motors,Tiago,Hatchback,South,532906.17,9.0,141.0,3501193.54,108.0,49.0,5.0,32418.459,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,0.0,0.0,,,,
18062,2024-08-25,Tata Motors,Tiago,Hatchback,East,533263.88,7.0,119.0,2724978.43,104.5,25.0,13.0,26076.349,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,7.0,0.0,,,,
18063,2024-08-25,Tata Motors,Tiago,Hatchback,West,542310.48,9.0,181.0,3562979.85,143.0,,4.0,24915.943,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,15.0,0.0,,,,
18064,2024-08-25,Tata Motors,Tiago,Hatchback,Central,526587.75,14.0,214.0,5381726.8,163.0,28.0,7.0,33016.729,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,14.0,0.0,,,,
18065,2024-08-25,Tata Motors,Tigor,Sedan,North,691586.35,3.0,120.0,,165.0,44.0,10.0,9179.237,0.04,Monsoon,8,3,Sunday,1,0,1,0.82,4.0,0.0,,,,
18066,2024-08-25,Tata Motors,Tigor,Sedan,South,728283.61,9.0,70.0,4784823.32,100.0,37.0,9.0,47848.233,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,10.0,0.0,,,,
18067,2024-08-25,Tata Motors,Tigor,Sedan,East,705545.21,4.0,121.0,2060192.01,83.0,44.0,6.0,24821.59,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,1.0,0.0,,,,
18068,2024-08-25,Tata Motors,Tigor,Sedan,West,703036.31,8.0,77.0,4105732.05,156.5,26.0,12.0,26234.71,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,6.0,0.0,,,,
18069,2024-08-25,Tata Motors,Tigor,Sedan,Central,670394.03,8.0,237.0,3915101.14,187.0,54.0,11.0,20936.37,0.02,Monsoon,8,3,Sunday,1,0,1,0.82,4.0,0.0,,,,
18070,2024-08-25,Tata Motors,Nexon,Compact SUV,North,861475.74,12.0,153.0,7546527.48,150.0,25.0,14.0,50310.183,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,7.0,0.0,,,,
18071,2024-08-25,Tata Motors,Nexon,Compact SUV,South,924758.45,9.0,251.0,6075663.02,190.0,48.0,13.0,31977.174,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,11.0,0.0,,,,
18072,2024-08-25,Tata Motors,Nexon,Compact SUV,East,931495.59,12.0,155.0,8159901.37,118.5,25.0,6.0,68859.927,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,9.0,0.0,,,,
18073,2024-08-25,Tata Motors,Nexon,Compact SUV,West,931109.7,11.0,230.0,7476810.89,233.5,18.0,5.0,32020.603,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,4.0,0.0,,,,
18074,2024-08-25,Tata Motors,Nexon,Compact SUV,Central,868109.97,12.0,159.0,7604643.34,185.5,29.0,,40995.382,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,14.0,0.0,,,,
18075,2024-08-25,Tata Motors,Harrier,SUV,North,1529664.44,10.0,276.0,11166550.41,260.0,49.0,9.0,42948.271,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,12.0,0.0,,,,
18076,2024-08-25,Tata Motors,Harrier,SUV,South,1475889.33,5.0,132.0,5386996.05,163.5,26.0,5.0,32947.988,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,10.0,0.0,,,,
18077,2024-08-25,Tata Motors,Harrier,SUV,East,1570482.06,5.0,269.0,5732259.52,154.5,19.0,4.0,37102.003,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,13.0,0.0,,,,
18078,2024-08-25,Tata Motors,Harrier,SUV,West,1547310.87,7.0,59.0,7906758.55,96.5,28.0,11.0,81935.322,0.0,Monsoon,8,3,Sunday,1,0,0,0.82,3.0,0.0,,,,
18079,2024-08-25,Tata Motors,Harrier,SUV,Central,1627061.6,8.0,80.0,9502039.74,145.5,38.0,12.0,65306.115,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,8.0,0.0,,,,
18080,2024-08-25,Tata Motors,Safari,MPV,North,1659840.76,5.0,82.0,6058418.77,108.5,43.0,13.0,55837.961,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,9.0,0.0,,,,
18081,2024-08-25,Tata Motors,Safari,MPV,South,1580458.47,2.0,50.0,2307469.37,80.0,,5.0,28843.367,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,5.0,0.0,,,,
18082,2024-08-25,Tata Motors,Safari,MPV,East,1638811.91,5.0,220.0,5981663.47,179.0,33.0,5.0,33417.114,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,7.0,0.0,,,,
18083,2024-08-25,Tata Motors,Safari,MPV,West,1677592.57,1.0,220.0,1224642.58,196.0,36.0,6.0,6248.176,0.06,Monsoon,8,3,Sunday,1,0,1,0.82,19.0,0.0,,,,
18084,2024-08-25,Tata Motors,Safari,MPV,Central,1703684.04,4.0,244.0,4974757.4,245.0,24.0,8.0,20305.132,0.02,Monsoon,8,3,Sunday,1,0,0,0.82,16.0,0.0,,,,
18085,2024-08-25,Tata Motors,Nexon EV,Electric SUV,North,1533304.37,5.0,134.0,5596560.95,157.5,36.0,10.0,35533.72,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,16.0,0.0,,,,
18086,2024-08-25,Tata Motors,Nexon EV,Electric SUV,South,1569440.78,6.0,142.0,6874150.62,168.0,20.0,5.0,40917.563,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,15.0,1.0,,,,
18087,2024-08-25,Tata Motors,Nexon EV,Electric SUV,East,1497954.55,6.0,195.0,6561040.93,221.5,27.0,15.0,29620.952,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,12.0,0.0,,,,
18088,2024-08-25,Tata Motors,Nexon EV,Electric SUV,West,1452316.67,6.0,150.0,6361147.01,133.5,25.0,5.0,47649.041,0.01,Monsoon,8,3,Sunday,1,0,0,0.82,18.0,1.0,,,,
18089,2024-08-25,Tata Motors,Nexon EV,Electric SUV,Central,1501435.29,8.0,268.0,8768382.09,208.0,32.0,5.0,42155.683,0.01,Monsoon,8,3,Sunday,1,0,1,0.82,6.0,1.0,,,,
18090,2024-08-26,Tata Motors,Tiago,Hatchback,North,524666.42,17.0,250.0,6511110.27,241.5,19.0,14.0,26961.119,0.01,Monsoon,8,3,Monday,0,0,0,0.82,18.0,0.0,,,,
18091,2024-08-26,Tata Motors,Tiago,Hatchback,South,571085.25,12.0,274.0,,204.0,49.0,12.0,24523.072,0.01,Monsoon,8,3,Monday,0,0,0,0.82,11.0,0.0,,,,
18092,2024-08-26,Tata Motors,Tiago,Hatchback,East,559456.82,,70.0,3675631.31,131.5,38.0,11.0,27951.569,0.01,Monsoon,8,3,Monday,0,0,0,0.82,9.0,0.0,,,,
18093,2024-08-26,Tata Motors,Tiago,Hatchback,West,571877.03,6.0,164.0,2504821.39,193.5,18.0,10.0,12944.813,0.03,Monsoon,8,3,Monday,0,0,0,0.82,10.0,0.0,,,,
18094,2024-08-26,Tata Motors,Tiago,Hatchback,Central,547958.98,14.0,107.0,5600140.78,97.0,24.0,12.0,57733.41,0.01,Monsoon,8,3,Monday,0,0,0,0.82,3.0,0.0,,,,
18095,2024-08-26,Tata Motors,Tigor,Sedan,North,676597.15,2.0,258.0,987831.84,237.0,27.0,8.0,4168.067,0.09,Monsoon,8,3,Monday,0,0,0,0.82,2.0,0.0,,,,
18096,2024-08-26,Tata Motors,Tigor,Sedan,South,669029.85,3.0,258.0,1465175.37,205.0,29.0,7.0,7147.197,0.05,Monsoon,8,3,Monday,0,0,1,0.82,16.0,0.0,,,,
18097,2024-08-26,Tata Motors,Tigor,Sedan,East,694250.78,8.0,258.0,4054424.56,245.0,47.0,7.0,16548.672,0.02,Monsoon,8,3,Monday,0,0,0,0.82,5.0,0.0,,,,
18098,2024-08-26,Tata Motors,Tigor,Sedan,West,676272.91,6.0,123.0,2962075.35,96.0,43.0,10.0,30854.952,0.01,Monsoon,8,3,Monday,0,0,0,0.82,1.0,0.0,,,,
18099,2024-08-26,Tata Motors,Tigor,Sedan,Central,669760.7,,263.0,0.0,217.0,18.0,12.0,0.0,0.0,Monsoon,8,3,Monday,0,0,1,0.82,18.0,0.0,,,,
18100,2024-08-26,Tata Motors,Nexon,Compact SUV,North,891342.67,11.0,182.0,7157481.64,154.5,49.0,14.0,46326.742,0.01,Monsoon,8,3,Monday,0,0,0,0.82,3.0,0.0,,,,
18101,2024-08-26,Tata Motors,Nexon,Compact SUV,South,914765.25,14.0,140.0,9348900.85,132.0,19.0,10.0,70825.006,0.01,Monsoon,8,3,Monday,0,0,0,0.82,2.0,0.0,,,,
18102,2024-08-26,Tata Motors,Nexon,Compact SUV,East,873864.32,10.0,173.0,6379209.54,182.0,27.0,8.0,35050.602,0.01,Monsoon,8,3,Monday,0,0,0,0.82,10.0,0.0,,,,
18103,2024-08-26,Tata Motors,Nexon,Compact SUV,West,932041.54,10.0,94.0,6803903.24,88.0,57.0,13.0,77317.082,0.0,Monsoon,8,3,Monday,0,0,1,0.82,16.0,0.0,,,,
18104,2024-08-26,Tata Motors,Nexon,Compact SUV,Central,935964.24,8.0,72.0,5466031.16,135.5,25.0,7.0,40339.713,0.01,Monsoon,8,3,Monday,0,0,1,0.82,15.0,0.0,,,,
18105,2024-08-26,Tata Motors,Harrier,SUV,North,1572018.44,10.0,64.0,11475734.61,98.5,20.0,13.0,116504.92,0.0,Monsoon,8,3,Monday,0,0,0,0.82,3.0,0.0,,,,
18106,2024-08-26,Tata Motors,Harrier,SUV,South,1612313.15,5.0,128.0,5884943.0,86.0,27.0,7.0,68429.57,0.01,Monsoon,8,3,Monday,0,0,1,0.82,19.0,0.0,,,,
18107,2024-08-26,Tata Motors,Harrier,SUV,East,1580180.62,,131.0,8074722.97,150.0,56.0,11.0,53831.486,0.01,Monsoon,8,3,Monday,0,0,0,0.82,4.0,0.0,,,,
18108,2024-08-26,Tata Motors,Harrier,SUV,West,1571598.79,2.0,262.0,2294534.23,255.0,54.0,10.0,8998.173,0.04,Monsoon,8,3,Monday,0,0,1,0.82,2.0,0.0,,,,
18109,2024-08-26,Tata Motors,Harrier,SUV,Central,1522125.23,5.0,264.0,5555757.09,201.0,18.0,13.0,27640.583,0.01,Monsoon,8,3,Monday,0,0,1,0.82,11.0,0.0,,,,
18110,2024-08-26,Tata Motors,Safari,MPV,North,1669957.42,4.0,103.0,4876275.67,173.0,49.0,7.0,28186.565,0.01,Monsoon,8,3,Monday,0,0,1,0.82,10.0,0.0,,,,
18111,2024-08-26,Tata Motors,Safari,MPV,South,1616701.52,6.0,142.0,7081152.66,116.5,38.0,15.0,60782.426,0.01,Monsoon,8,3,Monday,0,0,1,0.82,10.0,0.0,,,,
18112,2024-08-26,Tata Motors,Safari,MPV,East,1704295.22,3.0,116.0,3732406.53,91.0,34.0,10.0,41015.456,0.01,Monsoon,8,3,Monday,0,0,0,0.82,1.0,0.0,,,,
18113,2024-08-26,Tata Motors,Safari,MPV,West,1679031.27,8.0,113.0,9805542.62,148.5,26.0,8.0,66030.59,0.01,Monsoon,8,3,Monday,0,0,0,0.82,10.0,0.0,,,,
18114,2024-08-26,Tata Motors,Safari,MPV,Central,1622599.55,3.0,119.0,3553493.01,95.0,50.0,9.0,37405.19,0.01,Monsoon,8,3,Monday,0,0,1,0.82,6.0,0.0,,,,
18115,2024-08-26,Tata Motors,Nexon EV,Electric SUV,North,1466081.98,8.0,187.0,8561918.76,119.5,39.0,4.0,71647.856,0.01,Monsoon,8,3,Monday,0,0,0,0.82,9.0,0.0,,,,
18116,2024-08-26,Tata Motors,Nexon EV,Electric SUV,South,1561706.84,7.0,251.0,7980321.95,166.5,29.0,11.0,47929.862,0.01,Monsoon,8,3,Monday,0,0,0,0.82,17.0,0.0,,,,
18117,2024-08-26,Tata Motors,Nexon EV,Electric SUV,East,1440889.37,10.0,137.0,10518492.4,171.5,23.0,12.0,61332.317,0.01,Monsoon,8,3,Monday,0,0,0,0.82,16.0,0.0,,,,
18118,2024-08-26,Tata Motors,Nexon EV,Electric SUV,West,1517680.99,9.0,135.0,9971164.1,109.0,37.0,14.0,91478.57,0.0,Monsoon,8,3,Monday,0,0,0,0.82,0.0,0.0,,,,
18119,2024-08-26,Tata Motors,Nexon EV,Electric SUV,Central,1477204.04,3.0,261.0,3235076.85,191.0,18.0,4.0,16937.575,0.02,Monsoon,8,3,Monday,0,0,1,0.82,6.0,0.0,,,,
18120,2024-08-27,Tata Motors,Tiago,Hatchback,North,531197.41,7.0,195.0,2714418.77,134.5,24.0,11.0,20181.552,0.02,Monsoon,8,3,Tuesday,0,0,0,0.82,10.0,0.0,,,,
18121,2024-08-27,Tata Motors,Tiago,Hatchback,South,547176.18,11.0,246.0,4393824.73,238.5,41.0,10.0,18422.745,0.02,Monsoon,8,3,Tuesday,0,0,0,0.82,14.0,0.0,,,,
18122,2024-08-27,Tata Motors,Tiago,Hatchback,East,542100.27,16.0,138.0,6331731.15,172.0,34.0,13.0,36812.39,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,3.0,0.0,,,,
18123,2024-08-27,Tata Motors,Tiago,Hatchback,West,536144.34,12.0,200.0,4696624.42,169.5,36.0,9.0,27708.699,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,16.0,0.0,,,,
18124,2024-08-27,Tata Motors,Tiago,Hatchback,Central,555505.89,6.0,174.0,2433115.8,180.5,34.0,8.0,13479.866,0.03,Monsoon,8,3,Tuesday,0,0,0,0.82,16.0,0.0,,,,
18125,2024-08-27,Tata Motors,Tigor,Sedan,North,706230.35,8.0,198.0,4124385.24,213.5,48.0,14.0,19317.964,0.02,Monsoon,8,3,Tuesday,0,0,0,0.82,1.0,0.0,,,,
18126,2024-08-27,Tata Motors,Tigor,Sedan,South,734517.1,12.0,91.0,6434369.8,106.0,36.0,4.0,60701.602,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,4.0,0.0,,,,
18127,2024-08-27,Tata Motors,Tigor,Sedan,East,717653.67,10.0,234.0,5238871.79,218.0,33.0,12.0,24031.522,0.02,Monsoon,8,3,Tuesday,0,0,1,0.82,8.0,0.0,,,,
18128,2024-08-27,Tata Motors,Tigor,Sedan,West,682191.0,5.0,266.0,2489997.15,190.5,28.0,8.0,13070.851,0.03,Monsoon,8,3,Tuesday,0,0,0,0.82,8.0,0.0,,,,
18129,2024-08-27,Tata Motors,Tigor,Sedan,Central,724963.23,8.0,136.0,4233785.26,91.0,39.0,12.0,46525.113,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,6.0,0.0,,,,
18130,2024-08-27,Tata Motors,Nexon,Compact SUV,North,920732.56,13.0,135.0,8737751.99,178.5,43.0,6.0,48950.992,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,1.0,0.0,,,,
18131,2024-08-27,Tata Motors,Nexon,Compact SUV,South,941588.42,10.0,207.0,6873595.47,205.0,43.0,6.0,33529.734,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,15.0,0.0,,,,
18132,2024-08-27,Tata Motors,Nexon,Compact SUV,East,871231.15,14.0,144.0,8903982.35,116.5,27.0,5.0,76429.033,0.0,Monsoon,8,3,Tuesday,0,0,0,0.82,12.0,0.0,,,,
18133,2024-08-27,Tata Motors,Nexon,Compact SUV,West,857178.93,8.0,253.0,5005924.95,187.0,42.0,10.0,26769.652,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,11.0,0.0,,,,
18134,2024-08-27,Tata Motors,Nexon,Compact SUV,Central,858009.2,9.0,243.0,5637120.44,175.0,44.0,11.0,32212.117,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,19.0,0.0,,,,
18135,2024-08-27,Tata Motors,Harrier,SUV,North,1522438.21,4.0,233.0,4445519.57,143.5,25.0,13.0,30979.23,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,9.0,0.0,,,,
18136,2024-08-27,Tata Motors,Harrier,SUV,South,1620681.16,9.0,66.0,10647875.22,59.0,43.0,6.0,180472.461,0.0,Monsoon,8,3,Tuesday,0,0,0,0.82,9.0,0.0,,,,
18137,2024-08-27,Tata Motors,Harrier,SUV,East,1616990.92,6.0,77.0,7082420.23,141.0,51.0,13.0,50229.931,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,12.0,0.0,,,,
18138,2024-08-27,Tata Motors,Harrier,SUV,West,1503322.99,9.0,203.0,9876832.04,182.0,39.0,4.0,54268.308,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,17.0,0.0,,,,
18139,2024-08-27,Tata Motors,Harrier,SUV,Central,1598314.73,5.0,148.0,5833848.76,125.5,46.0,11.0,46484.851,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,11.0,0.0,,,,
18140,2024-08-27,Tata Motors,Safari,MPV,North,1679512.68,2.0,264.0,2452088.51,172.5,37.0,7.0,14215.006,0.03,Monsoon,8,3,Tuesday,0,0,0,0.82,3.0,0.0,,,,
18141,2024-08-27,Tata Motors,Safari,MPV,South,1584257.42,4.0,188.0,4626031.67,187.0,50.0,9.0,24738.137,0.01,Monsoon,8,3,Tuesday,0,0,0,0.82,3.0,0.0,,,,
18142,2024-08-27,Tata Motors,Safari,MPV,East,1605568.92,10.0,108.0,11720653.12,112.5,35.0,6.0,104183.583,0.0,Monsoon,8,3,Tuesday,0,0,1,0.82,18.0,0.0,,,,
18143,2024-08-27,Tata Motors,Safari,MPV,West,1663981.01,3.0,272.0,3644118.41,178.0,54.0,6.0,20472.575,0.02,Monsoon,8,3,Tuesday,0,0,0,0.82,6.0,0.0,,,,
18144,2024-08-27,Tata Motors,Safari,MPV,Central,1711553.87,7.0,163.0,8746040.28,156.5,57.0,14.0,55885.241,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,13.0,0.0,,,,
18145,2024-08-27,Tata Motors,Nexon EV,Electric SUV,North,1544951.99,15.0,227.0,16917224.29,236.0,26.0,11.0,71683.154,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,0.0,1.0,,,,
18146,2024-08-27,Tata Motors,Nexon EV,Electric SUV,South,1432920.86,11.0,103.0,11506354.51,135.0,53.0,8.0,85232.256,0.0,Monsoon,8,3,Tuesday,0,0,0,0.82,14.0,1.0,,,,
18147,2024-08-27,Tata Motors,Nexon EV,Electric SUV,East,1456404.06,3.0,79.0,3189524.89,153.5,42.0,14.0,20778.664,0.02,Monsoon,8,3,Tuesday,0,0,1,0.82,17.0,0.0,,,,
18148,2024-08-27,Tata Motors,Nexon EV,Electric SUV,West,1509980.6,10.0,278.0,11022858.38,247.0,39.0,11.0,44626.957,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,13.0,0.0,,,,
18149,2024-08-27,Tata Motors,Nexon EV,Electric SUV,Central,1498279.58,10.0,228.0,10937440.93,221.0,38.0,5.0,49490.683,0.01,Monsoon,8,3,Tuesday,0,0,1,0.82,5.0,1.0,,,,
18150,2024-08-28,Tata Motors,Tiago,Hatchback,North,537463.35,10.0,271.0,3923482.45,221.5,51.0,8.0,17713.239,0.02,Monsoon,8,3,Wednesday,0,0,0,0.82,11.0,0.0,,,,
18151,2024-08-28,Tata Motors,Tiago,Hatchback,South,545372.89,15.0,252.0,5971833.15,197.5,37.0,15.0,30237.13,0.01,Monsoon,8,3,Wednesday,0,0,1,0.82,4.0,0.0,,,,
18152,2024-08-28,Tata Motors,Tiago,Hatchback,East,526190.82,13.0,83.0,4993550.88,123.0,21.0,15.0,40597.975,0.01,Monsoon,8,3,Wednesday,0,0,0,0.82,8.0,0.0,,,,
18153,2024-08-28,Tata Motors,Tiago,Hatchback,West,558472.76,14.0,55.0,5707591.61,141.0,43.0,15.0,40479.373,0.01,Monsoon,8,3,Wednesday,0,0,0,0.82,14.0,0.0,,,,
18154,2024-08-28,Tata Motors,Tiago,Hatchback,Central,525177.8,7.0,274.0,2683658.56,206.0,44.0,14.0,13027.469,0.03,Monsoon,8,3,Wednesday,0,0,1,0.82,2.0,0.0,,,,
18155,2024-08-28,Tata Motors,Tigor,Sedan,North,678659.33,1.0,98.0,495421.31,148.5,54.0,4.0,3336.17,0.11,Monsoon,8,3,Wednesday,0,0,0,0.82,3.0,0.0,,,,
18156,2024-08-28,Tata Motors,Tigor,Sedan,South,714880.06,3.0,137.0,1565587.33,139.0,57.0,13.0,11263.218,0.03,Monsoon,8,3,Wednesday,0,0,0,0.82,11.0,0.0,,,,
18157,2024-08-28,Tata Motors,Tigor,Sedan,East,691042.3,4.0,229.0,2017843.52,189.5,52.0,7.0,10648.251,0.03,Monsoon,8,3,Wednesday,0,0,0,0.82,14.0,0.0,,,,
18158,2024-08-28,Tata Motors,Tigor,Sedan,West,684944.22,6.0,242.0,3000055.68,243.5,,12.0,12320.557,0.03,Monsoon,8,3,Wednesday,0,0,1,0.82,19.0,0.0,,,,
18159,2024-08-28,Tata Motors,Tigor,Sedan,Central,667973.66,6.0,162.0,2925724.63,120.5,50.0,8.0,24279.872,0.02,Monsoon,8,3,Wednesday,0,0,1,0.82,15.0,0.0,,,,
18160,2024-08-28,Tata Motors,Nexon,Compact SUV,North,863703.84,13.0,161.0,8196549.44,173.5,30.0,7.0,47242.36,0.01,Monsoon,8,3,Wednesday,0,0,0,0.82,5.0,0.0,,,,
18161,2024-08-28,Tata Motors,Nexon,Compact SUV,South,871459.03,4.0,222.0,2544660.37,218.0,32.0,9.0,11672.754,0.03,Monsoon,8,3,Wednesday,0,0,1,0.82,14.0,0.0,,,,
