,Unnamed: 0,Index,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day
7895,7895,7895,Tata Motors,Tigor,Sedan,North,668977.66,8.0,233.0,3906829.53,218.0,45.0,14.0,17921.236,0.02,Monsoon,9,3,Thursday,0,0,0,0.82,21
7896,7896,7896,Tata Motors,Tigor,Sedan,South,733550.66,5.0,268.0,2677459.91,212.5,57.0,12.0,12599.811,0.03,Monsoon,9,3,Thursday,0,0,1,0.82,21
7897,7897,7897,Tata Motors,Tigor,Sedan,East,698024.48,9.0,92.0,4586020.83,90.0,45.0,15.0,50955.787,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7898,7898,7898,Tata Motors,Tigor,Sedan,West,675283.48,4.0,235.0,1971827.76,212.0,51.0,5.0,9301.074,0.04,Monsoon,9,3,Thursday,0,0,1,0.82,21
7899,7899,7899,Tata Motors,Tigor,Sedan,Central,711289.92,2.0,216.0,1038483.28,151.5,31.0,5.0,6854.675,0.05,Monsoon,9,3,Thursday,0,0,0,0.82,21
7900,7900,7900,Tata Motors,Nexon,Compact SUV,North,885432.3,8.0,226.0,5170924.63,142.0,23.0,4.0,36414.962,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7901,7901,7901,Tata Motors,Nexon,Compact SUV,South,930071.94,8.0,123.0,5431620.13,173.0,19.0,12.0,31396.648,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7902,7902,7902,Tata Motors,Nexon,Compact SUV,East,889867.56,7.0,104.0,4547223.23,148.0,21.0,5.0,30724.481,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7903,7903,7903,Tata Motors,Nexon,Compact SUV,West,857793.15,12.0,,7514267.99,201.0,28.0,9.0,37384.418,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7904,7904,7904,Tata Motors,Nexon,Compact SUV,Central,905880.61,12.0,104.0,7935514.14,72.5,43.0,15.0,109455.367,0.0,Monsoon,9,3,Thursday,0,0,0,0.82,21
7905,7905,7905,Tata Motors,Harrier,SUV,North,1522953.39,6.0,71.0,6670535.85,127.5,28.0,7.0,52317.928,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7906,7906,7906,Tata Motors,Harrier,SUV,South,1603656.3,1.0,235.0,1170669.1,181.5,32.0,10.0,6449.967,0.06,Monsoon,9,3,Thursday,0,0,0,0.82,21
7907,7907,7907,Tata Motors,Harrier,SUV,East,1509736.89,4.0,172.0,4408431.72,209.0,50.0,5.0,21092.975,0.02,Monsoon,9,3,Thursday,0,0,0,0.82,21
7908,7908,7908,Tata Motors,Harrier,SUV,West,1597524.86,11.0,170.0,12828124.63,183.5,56.0,8.0,69908.036,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7909,7909,7909,Tata Motors,Harrier,SUV,Central,1490049.03,6.0,134.0,6526414.75,112.0,48.0,12.0,58271.56,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7910,7910,7910,Tata Motors,Safari,MPV,North,1677139.7,5.0,169.0,6121559.9,168.0,27.0,9.0,36437.857,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7911,7911,7911,Tata Motors,Safari,MPV,South,1635096.28,2.0,131.0,2387240.57,132.5,49.0,9.0,18016.91,0.02,Monsoon,9,3,Thursday,0,0,0,0.82,21
7912,7912,7912,Tata Motors,Safari,MPV,East,1597603.37,5.0,132.0,5831252.3,179.5,27.0,9.0,32486.085,0.01,Monsoon,9,3,Thursday,0,0,1,0.82,21
7913,7913,7913,Tata Motors,Safari,MPV,West,1664130.46,5.0,165.0,6074076.18,140.5,38.0,5.0,43231.859,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7914,7914,7914,Tata Motors,Safari,MPV,Central,1693268.67,2.0,275.0,2472172.26,214.5,26.0,11.0,11525.279,0.03,Monsoon,9,3,Thursday,0,0,0,0.82,21
7915,7915,7915,Tata Motors,Nexon EV,Electric SUV,North,1448941.16,12.0,167.0,12692724.56,202.5,43.0,9.0,62680.121,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7916,7916,7916,Tata Motors,Nexon EV,Electric SUV,South,1483855.52,15.0,97.0,16248217.94,159.5,54.0,7.0,101869.705,0.0,Monsoon,9,3,Thursday,0,0,0,0.82,21
7917,7917,7917,Tata Motors,Nexon EV,Electric SUV,East,1541108.55,2.0,184.0,2250018.48,138.5,27.0,9.0,16245.621,0.02,Monsoon,9,3,Thursday,0,0,0,0.82,21
7918,7918,7918,Tata Motors,Nexon EV,Electric SUV,West,1435069.95,0.0,170.0,0.0,169.5,43.0,5.0,0.0,0.0,Monsoon,9,3,Thursday,0,0,0,0.82,21
7919,7919,7919,Tata Motors,Nexon EV,Electric SUV,Central,1521925.67,8.0,271.0,8888045.91,237.0,23.0,4.0,37502.303,0.01,Monsoon,9,3,Thursday,0,0,0,0.82,21
7920,7920,7920,Tata Motors,Tiago,Hatchback,North,547494.43,8.0,276.0,3197367.47,165.5,39.0,6.0,19319.441,0.02,Monsoon,9,3,Friday,0,0,0,0.82,22
7921,7921,7921,Tata Motors,Tiago,Hatchback,South,534099.33,11.0,79.0,4288817.62,62.0,50.0,13.0,69174.478,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7922,7922,7922,Tata Motors,Tiago,Hatchback,East,571969.16,12.0,252.0,5010449.84,183.5,55.0,5.0,27304.904,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7923,7923,7923,Tata Motors,Tiago,Hatchback,West,563288.84,9.0,70.0,3700807.68,103.5,24.0,12.0,35756.596,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7924,7924,7924,Tata Motors,Tiago,Hatchback,Central,527699.1,10.0,96.0,3852203.43,164.5,30.0,12.0,23417.65,0.02,Monsoon,9,3,Friday,0,0,0,0.82,22
7925,7925,7925,Tata Motors,Tigor,Sedan,North,680269.08,8.0,117.0,3972771.43,149.5,25.0,6.0,26573.722,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7926,7926,7926,Tata Motors,Tigor,Sedan,South,685023.55,3.0,110.0,1500201.57,179.0,26.0,4.0,8381.014,0.04,Monsoon,9,3,Friday,0,0,0,0.82,22
7927,7927,7927,Tata Motors,Tigor,Sedan,East,723257.43,5.0,117.0,2639889.62,144.0,27.0,12.0,18332.567,0.02,Monsoon,9,3,Friday,0,0,1,0.82,22
7928,7928,7928,Tata Motors,Tigor,Sedan,West,715271.24,12.0,208.0,6265776.06,155.0,22.0,11.0,40424.362,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7929,7929,7929,Tata Motors,Tigor,Sedan,Central,694620.49,7.0,195.0,3549510.7,195.5,45.0,8.0,18156.065,0.02,Monsoon,9,3,Friday,0,0,1,0.82,22
7930,7930,7930,Tata Motors,Nexon,Compact SUV,North,919714.17,7.0,54.0,4699739.41,76.5,22.0,8.0,61434.502,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7931,7931,7931,Tata Motors,Nexon,Compact SUV,South,942733.98,11.0,249.0,7570153.86,228.5,56.0,4.0,33129.776,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7932,7932,7932,Tata Motors,Nexon,Compact SUV,East,929994.26,10.0,167.0,6788958.1,112.5,22.0,12.0,60346.294,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7933,7933,7933,Tata Motors,Nexon,Compact SUV,West,920632.73,4.0,193.0,2688247.57,193.0,32.0,5.0,13928.744,0.03,Monsoon,9,3,Friday,0,0,0,0.82,22
7934,7934,7934,Tata Motors,Nexon,Compact SUV,Central,909746.37,11.0,211.0,7305263.35,185.0,19.0,15.0,39487.91,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7935,7935,7935,Tata Motors,Harrier,SUV,North,1592943.47,14.0,215.0,16279882.26,162.5,32.0,6.0,100183.891,0.0,Monsoon,9,3,Friday,0,0,0,0.82,22
7936,7936,7936,Tata Motors,Harrier,SUV,South,1479798.11,8.0,225.0,8642020.96,136.0,18.0,15.0,63544.272,0.01,Monsoon,9,3,Friday,0,0,1,0.82,22
7937,7937,7937,Tata Motors,Harrier,SUV,East,1609902.65,12.0,115.0,14102747.21,160.5,24.0,11.0,87867.584,0.0,Monsoon,9,3,Friday,0,0,0,0.82,22
7938,7938,7938,Tata Motors,Harrier,SUV,West,1606198.4,15.0,145.0,17587872.48,165.5,55.0,5.0,106271.133,0.0,Monsoon,9,3,Friday,0,0,1,0.82,22
7939,7939,7939,Tata Motors,Harrier,SUV,Central,1502908.86,6.0,225.0,6582740.81,210.0,53.0,7.0,31346.385,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7940,7940,7940,Tata Motors,Safari,MPV,North,1723096.69,6.0,209.0,7547163.5,201.5,48.0,10.0,37454.906,0.01,Monsoon,9,3,Friday,0,0,1,0.82,22
7941,7941,7941,Tata Motors,Safari,MPV,South,1572950.07,4.0,236.0,4593014.2,160.5,32.0,9.0,28616.911,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7942,7942,7942,Tata Motors,Safari,MPV,East,1649554.41,6.0,50.0,7225048.32,90.0,37.0,4.0,80278.315,0.0,Monsoon,9,3,Friday,0,0,0,0.82,22
7943,7943,7943,Tata Motors,Safari,MPV,West,1627238.62,2.0,131.0,2375768.39,119.0,27.0,9.0,19964.44,0.02,Monsoon,9,3,Friday,0,0,0,0.82,22
7944,7944,7944,Tata Motors,Safari,MPV,Central,1693236.34,2.0,68.0,2472125.06,55.5,55.0,14.0,44542.794,0.01,Monsoon,9,3,Friday,0,0,1,0.82,22
7945,7945,7945,Tata Motors,Nexon EV,Electric SUV,North,1455844.05,10.0,228.0,10627661.57,201.0,37.0,7.0,52873.938,0.01,Monsoon,9,3,Friday,0,0,0,0.82,22
7946,7946,7946,Tata Motors,Nexon EV,Electric SUV,South,1444053.57,9.0,238.0,,214.5,40.0,14.0,44230.452,0.01,Monsoon,9,3,Friday,0,0,1,0.82,22
7947,7947,7947,Tata Motors,Nexon EV,Electric SUV,East,1433978.43,6.0,275.0,6280825.52,242.5,48.0,11.0,25900.311,0.01,Monsoon,9,3,Friday,0,0,1,0.82,22
7948,7948,7948,Tata Motors,Nexon EV,Electric SUV,West,1435190.56,3.0,203.0,3143067.33,161.5,18.0,5.0,19461.717,0.02,Monsoon,9,3,Friday,0,0,0,0.82,22
7949,7949,7949,Tata Motors,Nexon EV,Electric SUV,Central,1512649.48,2.0,66.0,2208468.24,107.0,53.0,11.0,20639.89,0.02,Monsoon,9,3,Friday,0,0,1,0.82,22
7950,7950,7950,Tata Motors,Tiago,Hatchback,North,544823.2,13.0,199.0,5170372.17,193.0,34.0,9.0,26789.493,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7951,7951,7951,Tata Motors,Tiago,Hatchback,South,534579.6,13.0,248.0,5073160.4,173.5,29.0,11.0,29240.118,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7952,7952,7952,Tata Motors,Tiago,Hatchback,East,533677.03,16.0,96.0,6233347.71,101.5,47.0,9.0,61412.293,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7953,7953,7953,Tata Motors,Tiago,Hatchback,West,543730.87,10.0,243.0,3969235.35,179.0,41.0,8.0,22174.499,0.02,Monsoon,9,3,Saturday,1,0,0,0.82,23
7954,7954,7954,Tata Motors,Tiago,Hatchback,Central,544157.35,16.0,257.0,6355757.85,162.0,20.0,14.0,39233.073,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7955,7955,7955,Tata Motors,Tigor,Sedan,North,724472.56,8.0,199.0,4230919.75,122.5,36.0,,34538.12,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7956,7956,7956,Tata Motors,Tigor,Sedan,South,719601.73,6.0,124.0,3151855.58,106.5,56.0,14.0,29594.888,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7957,7957,7957,Tata Motors,Tigor,Sedan,East,677756.06,5.0,174.0,2473809.62,170.0,56.0,5.0,14551.821,0.03,Monsoon,9,3,Saturday,1,0,0,0.82,23
7958,7958,7958,Tata Motors,Tigor,Sedan,West,674104.92,0.0,258.0,0.0,221.5,27.0,7.0,0.0,0.0,Monsoon,9,3,Saturday,1,0,0,0.82,23
7959,7959,7959,Tata Motors,Tigor,Sedan,Central,696513.72,4.0,48.0,2033820.06,93.5,18.0,10.0,21752.086,0.02,Monsoon,9,3,Saturday,1,0,1,0.82,23
7960,7960,7960,Tata Motors,Nexon,Compact SUV,North,909253.0,9.0,118.0,5973792.21,128.5,24.0,5.0,46488.655,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7961,7961,7961,Tata Motors,Nexon,Compact SUV,South,863852.13,11.0,224.0,6936732.6,137.5,31.0,7.0,50448.964,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7962,7962,7962,Tata Motors,Nexon,Compact SUV,East,891434.72,10.0,141.0,6507473.46,176.0,30.0,7.0,36974.281,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7963,7963,7963,Tata Motors,Nexon,Compact SUV,West,893730.82,11.0,276.0,7176658.48,259.0,46.0,5.0,27709.106,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7964,7964,7964,Tata Motors,Nexon,Compact SUV,Central,922395.08,13.0,86.0,,83.5,23.0,8.0,104832.686,0.0,Monsoon,9,3,Saturday,1,0,0,0.82,23
7965,7965,7965,Tata Motors,Harrier,SUV,North,1599653.81,10.0,52.0,11677472.81,73.5,29.0,12.0,158877.181,0.0,Monsoon,9,3,Saturday,1,0,1,0.82,23
7966,7966,7966,Tata Motors,Harrier,SUV,South,1496751.62,11.0,264.0,12018915.51,162.0,52.0,11.0,74190.836,0.0,Monsoon,9,3,Saturday,1,0,1,0.82,23
7967,7967,7967,Tata Motors,Harrier,SUV,East,1562386.72,5.0,250.0,5702711.53,187.0,26.0,6.0,30495.784,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7968,7968,7968,Tata Motors,Harrier,SUV,West,1531222.05,13.0,203.0,14531297.25,217.0,39.0,11.0,66964.503,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7969,7969,7969,Tata Motors,Harrier,SUV,Central,1551405.52,6.0,182.0,6795156.18,201.0,32.0,5.0,33806.747,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7970,7970,7970,Tata Motors,Safari,MPV,North,1648854.88,4.0,60.0,4814656.25,144.0,27.0,10.0,33435.113,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7971,7971,7971,Tata Motors,Safari,MPV,South,1639111.34,6.0,186.0,7179307.67,156.0,53.0,8.0,46021.203,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7972,7972,7972,Tata Motors,Safari,MPV,East,1717774.06,10.0,54.0,12539750.64,96.0,53.0,,130622.403,0.0,Monsoon,9,3,Saturday,1,0,0,0.82,23
7973,7973,7973,Tata Motors,Safari,MPV,West,1631330.05,1.0,255.0,1190870.94,213.5,24.0,14.0,5577.85,0.07,Monsoon,9,3,Saturday,1,0,0,0.82,23
7974,7974,7974,Tata Motors,Safari,MPV,Central,1647715.77,5.0,68.0,6014162.56,107.5,28.0,12.0,55945.698,0.01,Monsoon,9,3,Saturday,1,0,0,0.82,23
7975,7975,7975,Tata Motors,Nexon EV,Electric SUV,North,1509751.46,8.0,193.0,8816948.53,219.5,31.0,6.0,40168.33,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7976,7976,7976,Tata Motors,Nexon EV,Electric SUV,South,1427678.85,13.0,81.0,13548672.29,80.0,26.0,6.0,169358.404,0.0,Monsoon,9,3,Saturday,1,0,0,0.82,23
7977,7977,7977,Tata Motors,Nexon EV,Electric SUV,East,1454775.07,2.0,242.0,2123971.6,187.5,40.0,7.0,11327.849,0.03,Monsoon,9,3,Saturday,1,0,1,0.82,23
7978,7978,7978,Tata Motors,Nexon EV,Electric SUV,West,1565457.84,10.0,144.0,11427842.23,166.0,25.0,10.0,68842.423,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7979,7979,7979,Tata Motors,Nexon EV,Electric SUV,Central,1550278.73,7.0,187.0,7921924.31,176.0,42.0,13.0,45010.934,0.01,Monsoon,9,3,Saturday,1,0,1,0.82,23
7980,7980,7980,Tata Motors,Tiago,Hatchback,North,566432.46,18.0,94.0,7442922.52,147.0,49.0,9.0,50632.126,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
7981,7981,7981,Tata Motors,Tiago,Hatchback,South,522639.55,,65.0,6104429.94,81.0,33.0,13.0,75363.333,0.0,Monsoon,9,3,Sunday,1,0,1,0.82,24
7982,7982,7982,Tata Motors,Tiago,Hatchback,East,535929.4,14.0,53.0,5477198.47,109.5,27.0,8.0,50020.077,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
7983,7983,7983,Tata Motors,Tiago,Hatchback,West,547110.33,5.0,244.0,1996952.7,215.0,18.0,6.0,9288.152,0.04,Monsoon,9,3,Sunday,1,0,0,0.82,24
7984,7984,7984,Tata Motors,Tiago,Hatchback,Central,550405.48,14.0,183.0,5625144.01,160.0,36.0,6.0,35157.15,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
7985,7985,7985,Tata Motors,Tigor,Sedan,North,717406.14,6.0,236.0,3142238.89,196.5,45.0,7.0,15991.038,0.02,Monsoon,9,3,Sunday,1,0,0,0.82,24
7986,7986,7986,Tata Motors,Tigor,Sedan,South,708174.88,2.0,230.0,1033935.32,150.0,57.0,15.0,6892.902,0.05,Monsoon,9,3,Sunday,1,0,0,0.82,24
7987,7987,7987,Tata Motors,Tigor,Sedan,East,676657.45,4.0,50.0,1975839.75,85.0,52.0,4.0,23245.174,0.02,Monsoon,9,3,Sunday,1,0,0,0.82,24
7988,7988,7988,Tata Motors,Tigor,Sedan,West,674670.11,5.0,132.0,2462545.9,102.5,28.0,11.0,24024.838,0.02,Monsoon,9,3,Sunday,1,0,0,0.82,24
7989,7989,7989,Tata Motors,Tigor,Sedan,Central,731556.08,4.0,150.0,2136143.75,109.0,28.0,6.0,19597.649,0.02,Monsoon,9,3,Sunday,1,0,0,0.82,24
7990,7990,7990,Tata Motors,Nexon,Compact SUV,North,935481.09,7.0,109.0,4780308.37,98.0,56.0,14.0,48778.657,0.01,Monsoon,9,3,Sunday,1,0,1,0.82,24
7991,7991,7991,Tata Motors,Nexon,Compact SUV,South,865378.12,9.0,146.0,5685534.25,106.0,41.0,9.0,53637.116,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
7992,7992,7992,Tata Motors,Nexon,Compact SUV,East,874587.56,10.0,146.0,6384489.19,197.0,27.0,8.0,32408.575,0.01,Monsoon,9,3,Sunday,1,0,1,0.82,24
7993,7993,7993,Tata Motors,Nexon,Compact SUV,West,882044.99,14.0,,9014499.8,177.0,43.0,13.0,50929.377,0.01,Monsoon,9,3,Sunday,1,0,1,0.82,24
7994,7994,7994,Tata Motors,Nexon,Compact SUV,Central,872390.37,8.0,246.0,5094759.76,187.5,50.0,8.0,27172.052,0.01,Monsoon,9,3,Sunday,1,0,1,0.82,24
7995,7995,7995,Tata Motors,Harrier,SUV,North,1537834.03,7.0,258.0,7858331.89,184.5,43.0,13.0,42592.585,0.01,Monsoon,9,3,Sunday,1,0,1,0.82,24
7996,7996,7996,Tata Motors,Harrier,SUV,South,1621270.19,5.0,160.0,5917636.19,179.0,26.0,15.0,33059.42,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
7997,7997,7997,Tata Motors,Harrier,SUV,East,1537479.0,9.0,191.0,10101237.03,118.5,48.0,5.0,85242.507,0.0,Monsoon,9,3,Sunday,1,0,0,0.82,24
7998,7998,7998,Tata Motors,Harrier,SUV,West,1532532.0,9.0,94.0,10068735.24,132.0,43.0,11.0,76278.297,0.0,Monsoon,9,3,Sunday,1,0,1,0.82,24
7999,7999,7999,Tata Motors,Harrier,SUV,Central,1608069.39,6.0,86.0,7043343.93,121.0,45.0,14.0,58209.454,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8000,8000,8000,Tata Motors,Safari,MPV,North,1647538.53,4.0,124.0,,142.0,31.0,9.0,33878.961,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8001,8001,8001,Tata Motors,Safari,MPV,South,1730831.87,12.0,120.0,15162087.18,108.0,18.0,15.0,140389.696,0.0,Monsoon,9,3,Sunday,1,0,0,0.82,24
8002,8002,8002,Tata Motors,Safari,MPV,East,1713465.86,5.0,,6254150.39,154.5,19.0,13.0,40479.938,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8003,8003,8003,Tata Motors,Safari,MPV,West,1719384.15,4.0,203.0,5020601.72,198.0,38.0,15.0,25356.574,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8004,8004,8004,Tata Motors,Safari,MPV,Central,1622675.0,9.0,182.0,10660974.75,200.5,27.0,13.0,53171.944,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8005,8005,8005,Tata Motors,Nexon EV,Electric SUV,North,1510856.78,8.0,222.0,8823403.6,200.5,19.0,13.0,44007.0,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8006,8006,8006,Tata Motors,Nexon EV,Electric SUV,South,1436850.59,2.0,213.0,2097801.86,136.0,40.0,11.0,15425.014,0.02,Monsoon,9,3,Sunday,1,0,0,0.82,24
8007,8007,8007,Tata Motors,Nexon EV,Electric SUV,East,1439597.85,10.0,252.0,10509064.3,176.0,36.0,13.0,59710.593,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8008,8008,8008,Tata Motors,Nexon EV,Electric SUV,West,1502662.79,3.0,256.0,3290831.51,207.5,30.0,13.0,15859.429,0.02,Monsoon,9,3,Sunday,1,0,1,0.82,24
8009,8009,8009,Tata Motors,Nexon EV,Electric SUV,Central,1439463.84,7.0,239.0,7355660.22,231.0,21.0,11.0,31842.685,0.01,Monsoon,9,3,Sunday,1,0,0,0.82,24
8010,8010,8010,Tata Motors,Tiago,Hatchback,North,535904.4,15.0,254.0,5868153.18,167.0,33.0,11.0,35138.642,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8011,8011,8011,Tata Motors,Tiago,Hatchback,South,577077.19,8.0,145.0,3370130.79,180.0,27.0,6.0,18722.949,0.02,Monsoon,9,3,Monday,0,0,0,0.82,25
8012,8012,8012,Tata Motors,Tiago,Hatchback,East,540946.45,10.0,213.0,3948909.08,227.5,30.0,6.0,17357.842,0.02,Monsoon,9,3,Monday,0,0,0,0.82,25
8013,8013,8013,Tata Motors,Tiago,Hatchback,West,548091.6,13.0,129.0,5201389.28,136.0,22.0,14.0,38245.509,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8014,8014,8014,Tata Motors,Tiago,Hatchback,Central,575305.53,11.0,268.0,4619703.41,231.0,38.0,12.0,19998.716,0.02,Monsoon,9,3,Monday,0,0,1,0.82,25
8015,8015,8015,Tata Motors,Tigor,Sedan,North,723038.07,6.0,80.0,3166906.75,61.5,45.0,10.0,51494.419,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8016,8016,8016,Tata Motors,Tigor,Sedan,South,708467.91,8.0,188.0,4137452.59,135.5,23.0,7.0,30534.705,0.01,Monsoon,9,3,Monday,0,0,1,0.82,25
8017,8017,8017,Tata Motors,Tigor,Sedan,East,668443.45,5.0,225.0,2439818.59,203.0,26.0,11.0,12018.811,0.03,Monsoon,9,3,Monday,0,0,1,0.82,25
8018,8018,8018,Tata Motors,Tigor,Sedan,West,711286.87,11.0,87.0,5711633.57,157.5,36.0,6.0,36264.34,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8019,8019,8019,Tata Motors,Tigor,Sedan,Central,726867.69,5.0,46.0,2653067.07,92.0,36.0,8.0,28837.686,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8020,8020,8020,Tata Motors,Nexon,Compact SUV,North,890050.61,8.0,161.0,5197895.56,134.5,25.0,10.0,38646.064,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8021,8021,8021,Tata Motors,Nexon,Compact SUV,South,904894.94,12.0,,7926879.67,133.0,27.0,15.0,59600.599,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8022,8022,8022,Tata Motors,Nexon,Compact SUV,East,888908.15,5.0,61.0,3244514.75,81.0,50.0,13.0,40055.738,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8023,8023,8023,Tata Motors,Nexon,Compact SUV,West,865030.9,17.0,238.0,10735033.47,139.0,51.0,4.0,77230.457,0.0,Monsoon,9,3,Monday,0,0,0,0.82,25
8024,8024,8024,Tata Motors,Nexon,Compact SUV,Central,872309.89,15.0,129.0,9551793.3,100.5,18.0,6.0,95042.719,0.0,Monsoon,9,3,Monday,0,0,0,0.82,25
8025,8025,8025,Tata Motors,Harrier,SUV,North,1505976.81,11.0,241.0,12092993.78,187.0,26.0,13.0,64668.416,0.01,Monsoon,9,3,Monday,0,0,1,0.82,25
8026,8026,8026,Tata Motors,Harrier,SUV,South,1578961.75,11.0,264.0,12679062.85,249.5,39.0,14.0,50817.887,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8027,8027,8027,Tata Motors,Harrier,SUV,East,1557514.66,5.0,251.0,5684928.51,202.5,57.0,7.0,28073.721,0.01,Monsoon,9,3,Monday,0,0,1,0.82,25
8028,8028,8028,Tata Motors,Harrier,SUV,West,1524837.79,8.0,65.0,8905052.69,129.5,52.0,13.0,68764.886,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8029,8029,8029,Tata Motors,Harrier,SUV,Central,1578429.23,2.0,139.0,2304506.68,138.5,50.0,13.0,16639.037,0.02,Monsoon,9,3,Monday,0,0,0,0.82,25
8030,8030,8030,Tata Motors,Safari,MPV,North,1654642.95,3.0,206.0,3623668.06,148.5,45.0,15.0,24401.805,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8031,8031,8031,Tata Motors,Safari,MPV,South,1649382.16,3.0,71.0,3612146.93,96.0,,15.0,37626.531,0.01,Monsoon,9,3,Monday,0,0,1,0.82,25
8032,8032,8032,Tata Motors,Safari,MPV,East,1678349.02,4.0,217.0,4900779.14,129.0,30.0,9.0,37990.536,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8033,8033,8033,Tata Motors,Safari,MPV,West,1594322.29,7.0,268.0,,218.0,34.0,8.0,37371.5,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8034,8034,8034,Tata Motors,Safari,MPV,Central,1609857.46,8.0,92.0,9401567.57,74.0,26.0,,127048.21,0.0,Monsoon,9,3,Monday,0,0,0,0.82,25
8035,8035,8035,Tata Motors,Nexon EV,Electric SUV,North,1534405.08,3.0,94.0,,101.5,53.0,11.0,33106.868,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
8036,8036,8036,Tata Motors,Nexon EV,Electric SUV,South,1474659.13,8.0,254.0,8612009.32,223.0,34.0,15.0,38618.876,0.01,Monsoon,9,3,Monday,0,0,1,0.82,25
8037,8037,8037,Tata Motors,Nexon EV,Electric SUV,East,1432225.91,3.0,,3136574.74,213.5,48.0,5.0,14691.217,0.02,Monsoon,9,3,Monday,0,0,0,0.82,25
8038,8038,8038,Tata Motors,Nexon EV,Electric SUV,West,1483606.58,6.0,110.0,6498196.82,102.5,29.0,8.0,63397.042,0.01,Monsoon,9,3,Monday,0,0,0,0.82,25
